排名,标题,作者,播放量,点赞,弹幕,链接,搜索词
21,百岁老人大限降至，竟觉醒出传说中的天灵根,小羊漫馆,516774,1167,0,https://www.bilibili.com/video/BV1tkDWBzETq,AI动画 玄幻
22,【牧神记】一口气看完！高分暗黑玄幻动画！大墟少年成神之路！,爱做梦の小谭,388958,1746,489,https://www.bilibili.com/video/BV1KekHYEEgH,AI动画 玄幻
23,“师父，开封下面真的有鬼市吗？” 玄幻世界,御赐AI画师,385554,23052,180,https://www.bilibili.com/video/BV1P57kzREXk,AI动画 玄幻
24,原创AI漫剧《恶仙》 第二回：诸天倾塌妖门开，万恶噬生炼狱来,众乐乐漫剧场,348366,20939,749,https://www.bilibili.com/video/BV18KAhzbE7C,AI动画 玄幻
25,全能Ai 仙侠副本02,只只说动漫,335888,1081,1,https://www.bilibili.com/video/BV1MW4y1x7PQ,AI动画 仙侠
26,12生肖老魔，看后大悟，老鼠能成第一是有点东西的,AI疯人院,277264,7572,120,https://www.bilibili.com/video/BV1Xv421v7Ux,AI动画 玄幻
27,AI修仙｜“天上白玉京”,纠结的柠檬君,238519,7398,235,https://www.bilibili.com/video/BV1HVUCBVEcd,AI动画 仙侠
28,“我希望能创造出一片万族共存的天地” 玄幻世界,御赐AI画师,212922,9141,293,https://www.bilibili.com/video/BV15sJNzgERE,AI动画 玄幻
29,AI漫剧被上传到海外，搞得洋冬瓜疯狂上头走不动道! #国漫 #凡人修仙传 #一斩苍穹定档0728 #万妖图录传 #AI漫剧,啊哦呃西,204280,3599,47,https://www.bilibili.com/video/BV18DNX62EBg,AI动画 玄幻
30,全能Ai 仙侠副本20,只只说动漫,201961,456,0,https://www.bilibili.com/video/BV1qA411R72W,AI动画 仙侠
31,修仙者VS大巫师,仙尊本尊AI,200491,8028,340,https://www.bilibili.com/video/BV1bT6aBuEXg,AI动画 玄幻
32,暂停挑战！韩立与谁双修成功？与王婵一次成功，祝你修仙路上一路长虹  #创作灵感 #凡人修仙传 #暂停挑战 本视频部分内容由AI工作辅助制作,说书人阿阵,196813,26955,767,https://www.bilibili.com/video/BV1AsAdzsEy1,AI动画 玄幻
33,《凡人修仙传》第三季杨洋版韩立结婴，影视级自制AI动画，,风行映画VFX-AI,186167,5801,184,https://www.bilibili.com/video/BV1FmpQzQE4f,AI动画 玄幻
34,《凡人修仙传》第三季杨洋版韩立结婴，影视级自制AI动画，,风行映画VFX-AI,186167,5801,184,https://www.bilibili.com/video/BV1FmpQzQE4f,AI动画 仙侠
35,以彼之道还施彼身 全能Ai仙侠副本21,只只说动漫,103514,256,0,https://www.bilibili.com/video/BV1vY411X7g2,AI动画 仙侠
36,外国版凡人修仙传！黄枫谷！,姚瑶白白,99753,1719,204,https://www.bilibili.com/video/BV1yMYyzhEpe,AI动画 仙侠
37,《我是修仙世界里的NPC》楔子5,饺子先生NPC,71422,3512,31,https://www.bilibili.com/video/BV1nPhAzKE8c,AI动画 仙侠
38,外国版凡人修仙！玄骨上人！,姚瑶白白,66337,690,113,https://www.bilibili.com/video/BV1ptYXzDEwt,AI动画 仙侠
39,“师父，人间烟火真能抚平修行的孤寂吗？” 东方幻想,御赐AI画师,65263,6701,31,https://www.bilibili.com/video/BV1hujB6BE1K,AI动画 仙侠
40,这家伙 究竟何方神圣,夏雪为萤,64495,2127,192,https://www.bilibili.com/video/BV1AjvQBTE4W,AI动画 仙侠
41,原创仙侠动画｜《老奴魂  霓裳躯》第一集 夺舍圣女 褪凡入仙,宋玉的小挂件,63610,684,20,https://www.bilibili.com/video/BV1Q6cqzCEAK,AI动画 仙侠
42,【MBTI群像动画】仙侠篇《云隐录》——第一集｜｜【B站AI创作大赛-开放赛道】,青瓜蛋丶,62091,2719,145,https://www.bilibili.com/video/BV15Pr9ByEuy,AI动画 仙侠
43,八荒曲：永宁州篇丨第一集丨鬼谷八荒同人动画丨【B站AI创作大赛-开放赛道】,L大叔与猫,60305,3796,549,https://www.bilibili.com/video/BV1ucFbzLEgF,AI动画 仙侠
44,凡人修仙传 自制ai动画 青元子自传,梦境旅行社,53665,2249,23,https://www.bilibili.com/video/BV1bddRYJEnB,AI动画 仙侠
45,自制AI动画 凡人修仙传 莫简离 灵界人族唯一大乘,梦境旅行社,52733,2162,12,https://www.bilibili.com/video/BV1KEu4ztErX,AI动画 仙侠
